source_id,relation,target_id,weight,split
PRE_02572,CONTAINS,HER_01967,3,train
PRE_02572,CONTAINS,HER_01994,4,train
PRE_02572,CONTAINS,HER_01858,3,train
PRE_02572,CONTAINS,HER_02070,3,train
PRE_02572,CONTAINS,HER_02019,4,test
PRE_02572,TREATS,SYM_03409,2,train
HER_01888,HAS_EFFECT,EFF_01323,2,train
HER_01855,HAS_EFFECT,EFF_01323,2,train
HER_01869,HAS_EFFECT,EFF_01323,2,test
HER_01924,RELIEVES,SYM_03409,4,train
HER_02036,RELIEVES,SYM_03409,2,train
HER_01888,RELIEVES,SYM_03436,2,train
HER_01911,RELIEVES,SYM_03436,3,train
HER_01911,RELIEVES,SYM_03409,2,train
HER_01983,RELIEVES,SYM_03409,2,valid
HER_01855,RELIEVES,SYM_03409,8,train
HER_01945,RELIEVES,SYM_03436,2,train
HER_01982,RELIEVES,SYM_03409,2,train
HER_01858,RELIEVES,SYM_03436,4,train
HER_01858,RELIEVES,SYM_03409,6,valid
HER_01869,RELIEVES,SYM_03409,4,train
HER_01925,RELIEVES,SYM_03409,2,train
HER_02019,RELIEVES,SYM_03409,2,train
HER_02015,RELIEVES,SYM_03409,3,train
PRE_02488,CONTAINS,HER_01907,5,test
PRE_02488,CONTAINS,HER_01854,6,train
PRE_02488,CONTAINS,HER_01925,3,test
PRE_02488,CONTAINS,HER_02036,2,train
PRE_02483,CONTAINS,HER_01907,4,train
PRE_02483,CONTAINS,HER_01860,7,train
PRE_02483,CONTAINS,HER_01925,3,train
PRE_02483,CONTAINS,HER_02036,2,train
HER_01862,HAS_EFFECT,EFF_01406,2,train
HER_01854,HAS_EFFECT,EFF_01406,2,train
HER_01860,HAS_EFFECT,EFF_01406,2,valid
HER_01879,HAS_EFFECT,EFF_01406,2,train
HER_01856,HAS_EFFECT,EFF_01406,2,valid
HER_01907,RELIEVES,SYM_03430,2,train
HER_01854,RELIEVES,SYM_03430,3,test
HER_01860,RELIEVES,SYM_03430,2,train
HER_01856,RELIEVES,SYM_03430,2,train
HER_01982,RELIEVES,SYM_03430,2,train
HER_01880,HAS_EFFECT,EFF_01326,4,train
HER_01900,HAS_EFFECT,EFF_01326,2,train
HER_01866,HAS_EFFECT,EFF_01326,2,valid
HER_01915,HAS_EFFECT,EFF_01326,2,train
HER_01908,HAS_EFFECT,EFF_01326,2,train
CAU_00296,CAUSES,SYM_03408,2,train
HER_01909,HAS_EFFECT,EFF_01265,2,train
HER_01858,HAS_EFFECT,EFF_01265,2,train
HER_01865,HAS_EFFECT,EFF_01265,3,train
HER_01882,HAS_EFFECT,EFF_01265,2,valid
HER_01882,HAS_EFFECT,EFF_01253,11,test
HER_01908,HAS_EFFECT,EFF_01253,5,train
HER_01926,HAS_EFFECT,EFF_01265,3,train
HER_01926,HAS_EFFECT,EFF_01253,8,train
HER_01869,HAS_EFFECT,EFF_01265,3,train
HER_01937,HAS_EFFECT,EFF_01265,3,train
HER_01881,HAS_EFFECT,EFF_01265,3,train
HER_01881,HAS_EFFECT,EFF_01253,19,valid
HER_01923,HAS_EFFECT,EFF_01253,2,train
HER_01896,RELIEVES,SYM_03444,5,train
HER_01896,RELIEVES,SYM_03408,5,test
HER_01889,RELIEVES,SYM_03408,3,test
HER_01858,RELIEVES,SYM_03408,3,train
HER_01890,RELIEVES,SYM_03444,2,train
HER_01890,RELIEVES,SYM_03408,2,test
HER_01865,RELIEVES,SYM_03408,4,train
HER_01882,RELIEVES,SYM_03444,2,valid
HER_01882,RELIEVES,SYM_03408,2,test
HER_01926,RELIEVES,SYM_03444,2,train
HER_01926,RELIEVES,SYM_03408,2,train
HER_01872,RELIEVES,SYM_03408,2,train
HER_01861,RELIEVES,SYM_03408,2,train
HER_01856,RELIEVES,SYM_03408,3,train
HER_01869,RELIEVES,SYM_03408,3,train
HER_01937,RELIEVES,SYM_03444,3,train
HER_01866,RELIEVES,SYM_03444,2,train
HER_01866,RELIEVES,SYM_03408,3,train
HER_01881,RELIEVES,SYM_03444,8,train
HER_01881,RELIEVES,SYM_03408,4,train
HER_01927,RELIEVES,SYM_03444,3,train
HER_01927,RELIEVES,SYM_03408,4,train
HER_01878,RELIEVES,SYM_03444,5,train
HER_01878,RELIEVES,SYM_03408,5,train
PRE_02507,CONTAINS,HER_02004,2,train
PRE_02507,CONTAINS,HER_01898,2,train
PRE_02480,CONTAINS,HER_02037,4,train
PRE_02480,CONTAINS,HER_01981,2,valid
PRE_02480,CONTAINS,HER_02082,3,train
PRE_02480,CONTAINS,HER_01908,6,train
PRE_02480,TREATS,SYM_03426,3,train
PRE_02480,TREATS,SYM_03449,2,train
HER_02037,RELIEVES,SYM_03426,2,train
HER_02037,RELIEVES,SYM_03449,3,train
HER_01868,RELIEVES,SYM_03426,2,train
HER_01900,RELIEVES,SYM_03449,6,train
HER_01900,RELIEVES,SYM_03458,2,test
HER_01866,RELIEVES,SYM_03426,4,train
HER_01866,RELIEVES,SYM_03449,3,train
HER_01876,RELIEVES,SYM_03426,8,train
HER_01876,RELIEVES,SYM_03449,5,valid
HER_01854,RELIEVES,SYM_03426,7,train
HER_01854,RELIEVES,SYM_03449,8,train
HER_01960,RELIEVES,SYM_03426,4,train
HER_01960,RELIEVES,SYM_03449,3,train
HER_01960,RELIEVES,SYM_03458,2,train
HER_01861,RELIEVES,SYM_03426,5,train
HER_01861,RELIEVES,SYM_03449,2,train
HER_01981,RELIEVES,SYM_03426,2,valid
HER_01864,RELIEVES,SYM_03426,5,train
HER_01864,RELIEVES,SYM_03449,9,train
HER_01898,RELIEVES,SYM_03426,2,valid
HER_01857,HAS_EFFECT,EFF_01292,2,train
HER_01854,HAS_EFFECT,EFF_01292,6,train
HER_01855,HAS_EFFECT,EFF_01292,6,train
HER_01946,HAS_EFFECT,EFF_01292,2,train
HER_01994,HAS_EFFECT,EFF_01292,2,train
HER_01864,HAS_EFFECT,EFF_01292,4,train
HER_01898,HAS_EFFECT,EFF_01292,3,valid
PRE_02572,CONTAINS,HER_02029,2,train
HER_01924,HAS_EFFECT,EFF_01426,2,train
HER_01924,HAS_EFFECT,EFF_01316,3,train
HER_01888,HAS_EFFECT,EFF_01316,2,train
HER_02029,HAS_EFFECT,EFF_01426,2,test
HER_02029,HAS_EFFECT,EFF_01316,3,valid
HER_01967,HAS_EFFECT,EFF_01316,2,test
HER_01994,HAS_EFFECT,EFF_01316,2,train
HER_01858,HAS_EFFECT,EFF_01316,2,test
HER_02070,HAS_EFFECT,EFF_01316,2,train
HER_02019,HAS_EFFECT,EFF_01316,2,train
PRE_02488,CONTAINS,HER_01984,3,valid
HER_02021,HAS_EFFECT,EFF_01260,2,test
HER_01910,HAS_EFFECT,EFF_01347,2,train
HER_01860,HAS_EFFECT,EFF_01347,2,train
HER_01944,HAS_EFFECT,EFF_01347,2,train
PRE_02519,CONTAINS,HER_01923,2,train
PRE_02480,CONTAINS,HER_02014,3,train
PRE_02490,CONTAINS,HER_01866,2,train
PRE_02490,CONTAINS,HER_01986,2,train
PRE_02490,CONTAINS,HER_01942,5,train
PRE_02587,CONTAINS,HER_01866,3,train
PRE_02587,CONTAINS,HER_02004,2,train
PRE_02696,CONTAINS,HER_01866,2,train
PRE_02696,CONTAINS,HER_02004,2,train
PRE_02479,CONTAINS,HER_01866,5,valid
PRE_02479,CONTAINS,HER_02004,4,train
HER_01994,HAS_EFFECT,EFF_01254,2,valid
HER_01857,RELIEVES,SYM_03409,4,train
HER_01863,RELIEVES,SYM_03409,4,train
HER_01862,RELIEVES,SYM_03409,2,train
HER_01854,RELIEVES,SYM_03409,11,train
HER_01860,RELIEVES,SYM_03409,5,train
HER_01856,RELIEVES,SYM_03409,3,train
HER_01864,RELIEVES,SYM_03409,2,train
PRE_02922,CONTAINS,HER_01900,2,train
PRE_02922,CONTAINS,HER_01869,2,train
PRE_02922,CONTAINS,HER_01908,2,train
HER_01866,HAS_EFFECT,EFF_01333,2,train
HER_01861,HAS_EFFECT,EFF_01333,2,test
HER_01856,HAS_EFFECT,EFF_01333,3,valid
HER_01929,RELIEVES,SYM_03409,3,valid
HER_01866,RELIEVES,SYM_03409,2,train
HER_01872,RELIEVES,SYM_03409,3,train
HER_01861,RELIEVES,SYM_03409,4,train
HER_01867,RELIEVES,SYM_03409,4,train
HER_01908,RELIEVES,SYM_03409,5,valid
PRE_02572,CONTAINS,HER_01885,3,train
HER_01924,HAS_EFFECT,EFF_01259,2,train
HER_01924,HAS_EFFECT,EFF_01256,2,train
HER_01888,HAS_EFFECT,EFF_01259,3,train
HER_01888,HAS_EFFECT,EFF_01256,7,train
HER_01885,HAS_EFFECT,EFF_01256,9,train
HER_01983,HAS_EFFECT,EFF_01259,2,train
HER_01983,HAS_EFFECT,EFF_01256,5,train
HER_01858,HAS_EFFECT,EFF_01259,2,valid
HER_01858,HAS_EFFECT,EFF_01256,2,valid
PRE_02565,CONTAINS,HER_01891,2,train
PRE_02480,CONTAINS,HER_01990,3,valid
HER_01897,HAS_EFFECT,EFF_01289,3,train
HER_01866,HAS_EFFECT,EFF_01289,3,train
HER_01871,HAS_EFFECT,EFF_01289,2,train
HER_01856,HAS_EFFECT,EFF_01289,3,train
PRE_02639,CONTAINS,HER_01875,2,train
PRE_02515,CONTAINS,HER_01880,2,train
PRE_02515,CONTAINS,HER_01875,3,test
PRE_02515,CONTAINS,HER_01854,3,train
PRE_02520,CONTAINS,HER_01943,2,train
PRE_02520,CONTAINS,HER_01880,5,train
PRE_02520,CONTAINS,HER_01870,3,train
PRE_02520,CONTAINS,HER_01854,5,train
PRE_02520,CONTAINS,HER_01875,4,train
PRE_02520,CONTAINS,HER_01893,2,train
PRE_02541,CONTAINS,HER_01869,3,train
PRE_02622,CONTAINS,HER_02046,2,train
PRE_02622,CONTAINS,HER_01863,2,valid
PRE_02622,CONTAINS,HER_01916,2,valid
PRE_02622,CONTAINS,HER_01855,2,train
PRE_02622,CONTAINS,HER_01931,2,train
PRE_02622,CONTAINS,HER_01887,2,train
CAU_00021,CAUSES,SYM_03449,2,train
CAU_00021,CAUSES,SYM_03497,5,train
PRE_02745,CONTAINS,HER_01896,2,train
PRE_02745,CONTAINS,HER_01885,2,train
PRE_02745,CONTAINS,HER_01865,2,train
PRE_02665,CONTAINS,HER_01862,2,train
PRE_02665,CONTAINS,HER_02150,2,train
PRE_02665,CONTAINS,HER_01914,2,test
PRE_02665,CONTAINS,HER_01856,2,train
PRE_02665,CONTAINS,HER_01864,2,train
PRE_02665,CONTAINS,HER_01866,2,train
PRE_02665,CONTAINS,HER_01905,2,valid
PRE_02665,CONTAINS,HER_01945,2,train
PRE_02745,TREATS,SYM_03408,2,train
HER_01896,HAS_EFFECT,EFF_01262,2,train
HER_01896,HAS_EFFECT,EFF_01365,2,train
HER_01896,HAS_EFFECT,EFF_01301,3,train
HER_01896,HAS_EFFECT,EFF_01257,3,test
HER_01896,HAS_EFFECT,EFF_01324,2,train
HER_01862,HAS_EFFECT,EFF_01365,2,train
HER_01862,HAS_EFFECT,EFF_01301,2,test
HER_01862,HAS_EFFECT,EFF_01324,2,train
HER_01885,HAS_EFFECT,EFF_01348,2,train
HER_01885,HAS_EFFECT,EFF_01262,2,valid
HER_01885,HAS_EFFECT,EFF_01328,2,train
HER_01885,HAS_EFFECT,EFF_01365,2,train
HER_01885,HAS_EFFECT,EFF_01301,2,train
HER_02127,HAS_EFFECT,EFF_01365,2,train
HER_02127,HAS_EFFECT,EFF_01301,2,train
HER_02127,HAS_EFFECT,EFF_01257,3,train
HER_02127,HAS_EFFECT,EFF_01324,2,train
HER_01915,HAS_EFFECT,EFF_01262,2,train
HER_01915,HAS_EFFECT,EFF_01365,2,train
HER_01915,HAS_EFFECT,EFF_01301,2,valid
HER_01915,HAS_EFFECT,EFF_01324,2,valid
HER_01973,HAS_EFFECT,EFF_01262,2,train
HER_01973,HAS_EFFECT,EFF_01365,2,test
HER_01973,HAS_EFFECT,EFF_01301,2,valid
HER_01973,HAS_EFFECT,EFF_01324,2,train
HER_01886,HAS_EFFECT,EFF_01365,3,train
HER_01886,HAS_EFFECT,EFF_01301,2,train
HER_01886,HAS_EFFECT,EFF_01324,3,train
HER_01857,HAS_EFFECT,EFF_01301,2,train
HER_01865,HAS_EFFECT,EFF_01257,5,train
HER_01855,HAS_EFFECT,EFF_01301,3,test
HER_01891,HAS_EFFECT,EFF_01365,2,train
HER_01891,HAS_EFFECT,EFF_01301,3,train
HER_01891,HAS_EFFECT,EFF_01324,3,valid
HER_01914,HAS_EFFECT,EFF_01328,3,train
HER_01914,HAS_EFFECT,EFF_01365,2,train
HER_01914,HAS_EFFECT,EFF_01301,4,train
HER_01914,HAS_EFFECT,EFF_01257,3,train
HER_01914,HAS_EFFECT,EFF_01324,2,train
HER_02270,HAS_EFFECT,EFF_01365,2,valid
HER_02270,HAS_EFFECT,EFF_01301,2,test
HER_02270,HAS_EFFECT,EFF_01257,2,test
HER_02270,HAS_EFFECT,EFF_01324,2,train
HER_01856,HAS_EFFECT,EFF_01301,3,train
HER_01864,HAS_EFFECT,EFF_01365,2,test
HER_01864,HAS_EFFECT,EFF_01301,3,train
HER_01866,HAS_EFFECT,EFF_01301,2,train
HER_01866,HAS_EFFECT,EFF_01324,2,train
HER_01884,HAS_EFFECT,EFF_01301,3,train
HER_01905,HAS_EFFECT,EFF_01365,2,train
HER_01905,HAS_EFFECT,EFF_01301,2,train
HER_01905,HAS_EFFECT,EFF_01324,3,test
HER_01945,HAS_EFFECT,EFF_01365,3,train
HER_01945,HAS_EFFECT,EFF_01301,2,train
HER_01945,HAS_EFFECT,EFF_01257,3,train
HER_01945,HAS_EFFECT,EFF_01324,2,train
HER_02227,HAS_EFFECT,EFF_01348,2,train
HER_02094,HAS_EFFECT,EFF_01365,2,train
HER_02094,HAS_EFFECT,EFF_01301,2,train
HER_02094,HAS_EFFECT,EFF_01257,3,train
HER_02094,HAS_EFFECT,EFF_01324,2,train
HER_01896,RELIEVES,SYM_03449,6,train
HER_01862,RELIEVES,SYM_03426,3,train
HER_01862,RELIEVES,SYM_03449,8,train
HER_01862,RELIEVES,SYM_03408,4,train
HER_01862,RELIEVES,SYM_03497,2,train
HER_01885,RELIEVES,SYM_03449,5,train
HER_01885,RELIEVES,SYM_03408,4,train
HER_01885,RELIEVES,SYM_03497,2,valid
HER_01885,RELIEVES,SYM_03416,2,train
HER_01968,RELIEVES,SYM_03426,2,train
HER_01968,RELIEVES,SYM_03449,2,train
HER_01968,RELIEVES,SYM_03416,2,test
HER_02127,RELIEVES,SYM_03426,2,train
HER_01915,RELIEVES,SYM_03426,6,train
HER_01915,RELIEVES,SYM_03449,5,train
HER_01915,RELIEVES,SYM_03408,2,train
HER_01915,RELIEVES,SYM_03416,2,test
HER_01973,RELIEVES,SYM_03426,2,train
HER_01973,RELIEVES,SYM_03449,2,train
HER_01886,RELIEVES,SYM_03426,5,train
HER_01886,RELIEVES,SYM_03449,2,train
HER_01857,RELIEVES,SYM_03426,2,test
HER_01857,RELIEVES,SYM_03449,10,train
HER_01857,RELIEVES,SYM_03408,3,train
HER_01865,RELIEVES,SYM_03426,4,train
HER_01865,RELIEVES,SYM_03449,3,valid
HER_01865,RELIEVES,SYM_03416,2,test
HER_01855,RELIEVES,SYM_03426,7,test
HER_01855,RELIEVES,SYM_03449,14,train
HER_01855,RELIEVES,SYM_03408,5,train
HER_01855,RELIEVES,SYM_03497,2,train
HER_01891,RELIEVES,SYM_03426,5,train
HER_01891,RELIEVES,SYM_03449,4,train
HER_01914,RELIEVES,SYM_03449,2,train
HER_02270,RELIEVES,SYM_03426,2,train
HER_01856,RELIEVES,SYM_03426,4,valid
HER_01856,RELIEVES,SYM_03449,4,train
HER_01856,RELIEVES,SYM_03497,2,train
HER_01864,RELIEVES,SYM_03408,3,train
HER_01864,RELIEVES,SYM_03497,2,valid
HER_01884,RELIEVES,SYM_03449,6,train
HER_01884,RELIEVES,SYM_03408,3,train
HER_01884,RELIEVES,SYM_03497,2,test
HER_01905,RELIEVES,SYM_03426,4,train
HER_01905,RELIEVES,SYM_03449,4,train
HER_01945,RELIEVES,SYM_03426,3,train
HER_02094,RELIEVES,SYM_03426,2,train
PRE_02856,CONTAINS,HER_01915,2,train
PRE_02856,CONTAINS,HER_02127,2,train
PRE_02856,CONTAINS,HER_02081,2,train
PRE_02856,CONTAINS,HER_01864,2,train
PRE_02856,CONTAINS,HER_01945,2,train
PRE_02856,CONTAINS,HER_02094,2,train
HER_01958,HAS_EFFECT,EFF_01311,5,test
HER_01958,HAS_EFFECT,EFF_01301,2,train
HER_01886,HAS_EFFECT,EFF_01311,2,valid
HER_01882,HAS_EFFECT,EFF_01311,5,train
HER_02081,HAS_EFFECT,EFF_01257,3,train
HER_02015,HAS_EFFECT,EFF_01365,2,test
HER_02015,HAS_EFFECT,EFF_01301,2,train
HER_01901,HAS_EFFECT,EFF_01311,2,train
HER_01901,HAS_EFFECT,EFF_01257,2,train
HER_01995,HAS_EFFECT,EFF_01311,5,test
HER_01995,HAS_EFFECT,EFF_01257,2,train
HER_01859,HAS_EFFECT,EFF_01301,3,train
HER_01874,HAS_EFFECT,EFF_01301,2,train
HER_01874,HAS_EFFECT,EFF_01324,3,train
HER_01882,RELIEVES,SYM_03426,2,train
HER_01891,RELIEVES,SYM_03536,2,train
HER_01859,RELIEVES,SYM_03426,3,train
HER_01874,RELIEVES,SYM_03426,3,train
HER_01905,RELIEVES,SYM_03536,2,train
HER_01945,RELIEVES,SYM_03536,2,train
PRE_02690,CONTAINS,HER_01862,2,train
PRE_02690,CONTAINS,HER_01854,2,train
PRE_02690,CONTAINS,HER_01937,2,train
PRE_02690,CONTAINS,HER_01867,2,train
PRE_02732,CONTAINS,HER_01896,2,train
PRE_02732,CONTAINS,HER_01862,2,train
PRE_02732,CONTAINS,HER_01914,3,train
HER_01896,HAS_EFFECT,EFF_01280,2,train
HER_01862,HAS_EFFECT,EFF_01299,2,train
HER_01885,HAS_EFFECT,EFF_01273,2,valid
HER_01885,HAS_EFFECT,EFF_01265,3,train
HER_01858,HAS_EFFECT,EFF_01299,2,train
HER_01858,HAS_EFFECT,EFF_01273,3,train
HER_02019,HAS_EFFECT,EFF_01299,3,train
HER_01886,HAS_EFFECT,EFF_01299,2,train
HER_01886,HAS_EFFECT,EFF_01280,2,train
HER_01924,HAS_EFFECT,EFF_01299,3,test
HER_01924,HAS_EFFECT,EFF_01265,2,train
HER_01854,HAS_EFFECT,EFF_01273,3,train
HER_01907,HAS_EFFECT,EFF_01265,2,valid
HER_01914,HAS_EFFECT,EFF_01299,2,train
HER_01914,HAS_EFFECT,EFF_01273,5,train
HER_01914,HAS_EFFECT,EFF_01265,2,train
HER_01910,HAS_EFFECT,EFF_01273,3,train
HER_01937,HAS_EFFECT,EFF_01280,2,train
HER_01881,HAS_EFFECT,EFF_01299,2,test
HER_01919,HAS_EFFECT,EFF_01280,2,train
HER_01867,HAS_EFFECT,EFF_01299,4,train
HER_01878,HAS_EFFECT,EFF_01273,2,train
HER_01945,HAS_EFFECT,EFF_01299,2,test
HER_01945,HAS_EFFECT,EFF_01273,5,train
PRE_02732,CONTAINS,HER_01984,2,train
PRE_02732,CONTAINS,HER_01856,2,train
PRE_02513,CONTAINS,HER_01884,2,train
HER_01880,HAS_EFFECT,EFF_01321,3,train
HER_02038,HAS_EFFECT,EFF_01301,2,test
HER_01895,HAS_EFFECT,EFF_01301,2,train
HER_01884,HAS_EFFECT,EFF_01321,2,test
HER_01873,HAS_EFFECT,EFF_01301,2,train
HER_01898,HAS_EFFECT,EFF_01321,2,train
PRE_02489,CONTAINS,HER_01907,7,train
PRE_02489,CONTAINS,HER_01885,8,train
PRE_02489,CONTAINS,HER_01884,10,test
PRE_02572,CONTAINS,HER_01907,2,train
PRE_02572,CONTAINS,HER_01884,2,test
PRE_02572,CONTAINS,HER_01873,2,train
HER_01924,HAS_EFFECT,EFF_01347,2,train
HER_01994,HAS_EFFECT,EFF_01347,3,train
HER_02019,HAS_EFFECT,EFF_01347,2,train
PRE_02485,CONTAINS,HER_01943,2,train
PRE_02485,CONTAINS,HER_01914,4,train
PRE_02528,CONTAINS,HER_01891,4,train
PRE_02528,CONTAINS,HER_01894,2,train
HER_01914,HAS_EFFECT,EFF_01270,2,valid
HER_01864,HAS_EFFECT,EFF_01270,5,test
PRE_02482,CONTAINS,HER_01859,6,train
PRE_02482,CONTAINS,HER_01915,6,train
HER_01914,HAS_EFFECT,EFF_01253,13,train
HER_01917,HAS_EFFECT,EFF_01253,3,valid
HER_02015,HAS_EFFECT,EFF_01253,4,train
HER_01857,HAS_EFFECT,EFF_01303,3,train
HER_01969,HAS_EFFECT,EFF_01255,2,train
HER_01863,HAS_EFFECT,EFF_01303,2,valid
HER_01862,HAS_EFFECT,EFF_01303,2,train
HER_01856,HAS_EFFECT,EFF_01303,4,train
HER_01864,HAS_EFFECT,EFF_01303,4,train
PRE_02504,CONTAINS,HER_01880,7,test
PRE_02504,CONTAINS,HER_01854,6,train
PRE_02504,CONTAINS,HER_01881,3,train
PRE_02504,CONTAINS,HER_02018,4,train
PRE_02504,CONTAINS,HER_01859,2,train
PRE_02504,CONTAINS,HER_01867,3,train
PRE_02504,CONTAINS,HER_01969,2,train
PRE_02504,CONTAINS,HER_01911,3,train
PRE_02504,CONTAINS,HER_01878,4,train
PRE_02504,CONTAINS,HER_01927,2,train
PRE_02504,TREATS,SYM_03410,3,train
HER_01880,HAS_EFFECT,EFF_01253,4,train
HER_01880,HAS_EFFECT,EFF_01286,2,train
HER_01881,HAS_EFFECT,EFF_01286,3,train
HER_02018,HAS_EFFECT,EFF_01253,4,train
HER_02018,HAS_EFFECT,EFF_01286,2,train
HER_01969,HAS_EFFECT,EFF_01286,3,test
HER_01878,HAS_EFFECT,EFF_01286,3,train
HER_01880,RELIEVES,SYM_03410,4,train
HER_01854,RELIEVES,SYM_03410,14,test
HER_01881,RELIEVES,SYM_03410,7,train
HER_02018,RELIEVES,SYM_03410,2,train
HER_01859,RELIEVES,SYM_03410,7,train
HER_01867,RELIEVES,SYM_03410,8,train
HER_01969,RELIEVES,SYM_03410,3,train
HER_01911,RELIEVES,SYM_03410,6,test
HER_01878,RELIEVES,SYM_03410,7,train
HER_01927,RELIEVES,SYM_03410,8,test
PRE_02508,CONTAINS,HER_01896,5,train
PRE_02508,CONTAINS,HER_01854,3,train
PRE_02508,CONTAINS,HER_01859,2,train
PRE_02508,CONTAINS,HER_01855,2,train
PRE_02508,CONTAINS,HER_01881,4,train
PRE_02508,CONTAINS,HER_01858,3,train
PRE_02508,CONTAINS,HER_01878,3,train
PRE_02508,CONTAINS,HER_01927,2,train
PRE_02510,CONTAINS,HER_01896,5,train
PRE_02510,CONTAINS,HER_01854,2,train
PRE_02510,CONTAINS,HER_01916,2,train
PRE_02510,CONTAINS,HER_01881,2,train
PRE_02510,CONTAINS,HER_01878,2,train
PRE_02510,CONTAINS,HER_01927,2,train
PRE_02508,TREATS,SYM_03408,2,train
PRE_02510,TREATS,SYM_03410,2,test
HER_02200,HAS_EFFECT,EFF_01253,2,train
HER_01896,HAS_EFFECT,EFF_01263,5,train
HER_01864,HAS_EFFECT,EFF_01453,2,train
HER_01864,HAS_EFFECT,EFF_01263,2,train
HER_01854,HAS_EFFECT,EFF_01453,2,train
HER_01916,HAS_EFFECT,EFF_01263,2,train
HER_01859,HAS_EFFECT,EFF_01263,2,train
HER_01881,HAS_EFFECT,EFF_01263,4,train
HER_01858,HAS_EFFECT,EFF_01263,4,train
HER_01969,HAS_EFFECT,EFF_01453,2,train
HER_01969,HAS_EFFECT,EFF_01263,2,train
HER_01906,HAS_EFFECT,EFF_01253,18,train
HER_01878,HAS_EFFECT,EFF_01263,3,test
HER_01927,HAS_EFFECT,EFF_01263,2,train
HER_01915,HAS_EFFECT,EFF_01453,2,train
HER_01915,HAS_EFFECT,EFF_01263,2,train
HER_02200,RELIEVES,SYM_03410,2,train
HER_01896,RELIEVES,SYM_03410,5,train
HER_01864,RELIEVES,SYM_03410,2,train
HER_01854,RELIEVES,SYM_03408,4,test
HER_01911,RELIEVES,SYM_03408,4,train
HER_01916,RELIEVES,SYM_03408,2,train
HER_01861,RELIEVES,SYM_03410,6,train
HER_01855,RELIEVES,SYM_03410,7,train
HER_01858,RELIEVES,SYM_03410,7,train
HER_01906,RELIEVES,SYM_03410,5,train
HER_01906,RELIEVES,SYM_03408,3,valid
HER_01887,RELIEVES,SYM_03410,3,train
HER_01887,RELIEVES,SYM_03408,2,test
HER_01915,RELIEVES,SYM_03410,2,train
HER_01977,RELIEVES,SYM_03410,2,test
PRE_02488,CONTAINS,HER_01893,3,train
HER_01858,HAS_EFFECT,EFF_01257,4,train
HER_01928,HAS_EFFECT,EFF_01257,3,train
HER_01936,HAS_EFFECT,EFF_01255,2,train
HER_01869,HAS_EFFECT,EFF_01255,4,train
HER_02197,HAS_EFFECT,EFF_01257,2,train
PRE_02480,CONTAINS,HER_01931,2,train
PRE_02480,CONTAINS,HER_01988,3,train
HER_02037,HAS_EFFECT,EFF_01372,3,test
HER_01863,HAS_EFFECT,EFF_01263,2,train
HER_01876,HAS_EFFECT,EFF_01372,2,train
HER_01854,HAS_EFFECT,EFF_01372,3,train
HER_01960,HAS_EFFECT,EFF_01372,3,train
HER_02014,HAS_EFFECT,EFF_01372,2,train
HER_01931,HAS_EFFECT,EFF_01263,2,train
HER_01915,HAS_EFFECT,EFF_01372,2,train
HER_01915,HAS_EFFECT,EFF_01255,5,train
HER_01864,HAS_EFFECT,EFF_01372,2,train
PRE_02480,CONTAINS,HER_01937,2,valid
PRE_02480,CONTAINS,HER_01881,3,train
PRE_02480,CONTAINS,HER_01946,3,train
PRE_02480,TREATS,SYM_03480,3,train
HER_01909,HAS_EFFECT,EFF_01325,2,train
HER_01863,HAS_EFFECT,EFF_01253,4,train
HER_01863,HAS_EFFECT,EFF_01325,2,train
HER_01854,HAS_EFFECT,EFF_01325,2,train
HER_01968,HAS_EFFECT,EFF_01253,2,train
HER_01935,HAS_EFFECT,EFF_01253,3,train
HER_01935,HAS_EFFECT,EFF_01325,2,train
HER_01909,RELIEVES,SYM_03410,2,train
HER_01863,RELIEVES,SYM_03416,2,train
HER_01863,RELIEVES,SYM_03410,4,valid
HER_01937,RELIEVES,SYM_03410,6,test
HER_01876,RELIEVES,SYM_03416,2,train
HER_01876,RELIEVES,SYM_03480,3,train
HER_01876,RELIEVES,SYM_03410,5,test
HER_01854,RELIEVES,SYM_03480,4,train
HER_01881,RELIEVES,SYM_03416,2,train
HER_01881,RELIEVES,SYM_03480,2,train
HER_01968,RELIEVES,SYM_03410,3,train
HER_01946,RELIEVES,SYM_03480,3,train
HER_01858,RELIEVES,SYM_03416,2,train
HER_01927,RELIEVES,SYM_03416,2,test
HER_01898,RELIEVES,SYM_03480,2,train
HER_01935,RELIEVES,SYM_03410,2,train
HER_01934,RELIEVES,SYM_03410,3,train
HER_01876,RELIEVES,SYM_05105,2,valid
HER_01854,RELIEVES,SYM_05105,2,train
HER_01858,RELIEVES,SYM_05105,2,train
HER_01931,RELIEVES,SYM_05105,2,train
HER_01988,RELIEVES,SYM_05105,2,train
HER_01968,RELIEVES,SYM_05105,2,train
HER_01878,RELIEVES,SYM_05105,2,train
HER_01934,RELIEVES,SYM_05105,2,train
HER_01901,HAS_EFFECT,EFF_01253,4,train
HER_01988,HAS_EFFECT,EFF_01253,2,train
HER_01985,HAS_EFFECT,EFF_01253,3,train
PRE_02501,CONTAINS,HER_02195,2,train
PRE_02501,CONTAINS,HER_01876,2,test
PRE_02501,CONTAINS,HER_01859,7,train
PRE_02501,CONTAINS,HER_01947,2,train
HER_01969,RELIEVES,SYM_03557,2,train
PRE_02492,CONTAINS,HER_01895,3,train
